shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10109,45.313911,-73.963910,500004,20.159
10109,45.313996,-73.962913,500005,20.237
10109,45.313996,-73.962913,510001,20.237
10109,45.314004,-73.962828,510002,20.244
10109,45.314115,-73.961552,510003,20.345
10109,45.314407,-73.958256,510004,20.606
10109,45.314474,-73.957492,510005,20.666
10109,45.314474,-73.957492,520001,20.666
10109,45.314482,-73.957413,520002,20.672
10109,45.314912,-73.952536,520003,21.058
10109,45.314942,-73.952208,520004,21.084
10109,45.315016,-73.951447,520005,21.144
10109,45.315023,-73.951373,520006,21.150
10109,45.315023,-73.951373,530001,21.150
10109,45.315132,-73.950262,530002,21.238
10109,45.315142,-73.950165,530003,21.245
10109,45.315233,-73.949281,530004,21.316
10109,45.315309,-73.948538,530005,21.375
10109,45.315309,-73.948538,540001,21.375
10109,45.315602,-73.945699,540002,21.600
10109,45.315646,-73.945268,540003,21.634
10109,45.315672,-73.945019,540004,21.654
10109,45.315683,-73.944911,540005,21.662
10109,45.315822,-73.943557,540006,21.770
10109,45.315910,-73.942654,540007,21.841
10109,45.315910,-73.942654,550001,21.841
10109,45.315913,-73.942625,550002,21.843
10109,45.316241,-73.939285,550003,22.108
10109,45.316476,-73.936959,550004,22.292
10109,45.316547,-73.936135,550005,22.357
10109,45.316569,-73.935723,550006,22.390
10109,45.316574,-73.935352,550007,22.419
10109,45.316574,-73.935352,560001,22.419
10109,45.316575,-73.935323,560002,22.421
10109,45.316581,-73.934896,560003,22.455
10109,45.316565,-73.934282,560004,22.503
10109,45.316522,-73.933667,560005,22.551
10109,45.316483,-73.933271,560006,22.583
10109,45.316437,-73.932904,560007,22.612
10109,45.316434,-73.932878,560008,22.614
10109,45.316299,-73.932053,560009,22.681
10109,45.316299,-73.932053,570001,22.681
10109,45.316131,-73.931033,570002,22.763
10109,45.315650,-73.928391,570003,22.977
10109,45.315573,-73.927957,570004,23.012
10109,45.315476,-73.927401,570005,23.057
10109,45.315449,-73.927260,570006,23.068
10109,45.315449,-73.927260,580001,23.068
10109,45.315288,-73.926404,580002,23.138
10109,45.315250,-73.926197,580003,23.154
10109,45.315211,-73.925988,580004,23.171
10109,45.315175,-73.925790,580005,23.187
10109,45.314666,-73.922791,580006,23.429
10109,45.314618,-73.922367,580007,23.463
10109,45.314579,-73.921851,580008,23.504
10109,45.314574,-73.921584,580009,23.525
10109,45.314581,-73.920951,580010,23.575
10109,45.314597,-73.920574,580011,23.604
10109,45.314626,-73.920186,580012,23.635
10109,45.314674,-73.919795,580013,23.666
10109,45.314740,-73.919404,580014,23.697
10109,45.314818,-73.919052,580015,23.726
10109,45.314882,-73.918802,580016,23.747
10109,45.314897,-73.918738,580017,23.752
10109,45.315088,-73.918124,580018,23.805
10109,45.315234,-73.917735,580019,23.840
10109,45.316030,-73.915844,580020,24.012
10109,45.316214,-73.915376,580021,24.054
10109,45.316317,-73.915062,580022,24.081
10109,45.316449,-73.914565,580023,24.123
10109,45.316521,-73.914224,580024,24.151
10109,45.316575,-73.913847,580025,24.181
10109,45.316613,-73.913580,580026,24.203
10109,45.316644,-73.913239,580027,24.230
10109,45.316664,-73.913086,580028,24.242
10109,45.316690,-73.912968,580029,24.252
10109,45.316705,-73.912666,580030,24.275
10109,45.316706,-73.912350,580031,24.300
10109,45.316690,-73.911850,580032,24.339
10109,45.316663,-73.911517,580033,24.366
10109,45.316608,-73.911017,580034,24.405
10109,45.316551,-73.910588,580035,24.439
10109,45.316541,-73.910509,580036,24.446
10109,45.316493,-73.910169,580037,24.473
10109,45.316409,-73.909665,580038,24.514
10109,45.316358,-73.909429,580039,24.533
10109,45.316287,-73.909102,580040,24.560
10109,45.316228,-73.908837,580041,24.581
10109,45.315855,-73.907122,580042,24.722
10109,45.315625,-73.906068,580043,24.809
10109,45.315551,-73.905740,580044,24.836
10109,45.315270,-73.904494,580045,24.939
10109,45.315073,-73.903563,580046,25.015
10109,45.314917,-73.902824,580047,25.075
10109,45.314775,-73.902183,580048,25.128
10109,45.314662,-73.901724,580049,25.166
10109,45.314475,-73.901094,580050,25.220
10109,45.314396,-73.900929,580051,25.235
10109,45.314253,-73.900535,580052,25.270
10109,45.314173,-73.900270,580053,25.293
10109,45.314118,-73.900066,580054,25.310
10109,45.314039,-73.899734,580055,25.337
10109,45.313973,-73.899405,580056,25.364
10109,45.313918,-73.899075,580057,25.391
10109,45.313895,-73.898905,580058,25.404
10109,45.313874,-73.898744,580059,25.417
10109,45.313849,-73.898409,580060,25.443
10109,45.313841,-73.898173,580061,25.462
10109,45.313841,-73.898173,590001,25.462
10109,45.313838,-73.898091,590002,25.468
10109,45.313836,-73.898067,590003,25.470
10109,45.313836,-73.897932,590004,25.481
10109,45.313838,-73.897531,590005,25.512
10109,45.313871,-73.896479,590006,25.595
10109,45.313979,-73.893541,590007,25.826
10109,45.313997,-73.892732,590008,25.889
10109,45.313999,-73.892667,590009,25.894
10109,45.313999,-73.892667,600001,25.894
10109,45.314032,-73.890966,600002,26.028
10109,45.314035,-73.890823,600003,26.039
10109,45.314107,-73.886854,600004,26.350
10109,45.314178,-73.883824,600005,26.588
10109,45.314178,-73.883824,610001,26.588
10109,45.314180,-73.883744,610002,26.595
10109,45.314218,-73.882050,610003,26.727
10109,45.314233,-73.881751,610004,26.751
10109,45.314253,-73.881567,610005,26.766
10109,45.314268,-73.881513,610006,26.770
10109,45.314269,-73.881437,610007,26.776
10109,45.314273,-73.881069,610008,26.805
10109,45.314280,-73.880523,610009,26.848
10109,45.314312,-73.880111,610010,26.880
10109,45.314315,-73.880096,610011,26.881
10109,45.314361,-73.879704,610012,26.913
10109,45.314398,-73.879467,610013,26.932
10109,45.314402,-73.879443,610014,26.934
10109,45.314456,-73.879198,610015,26.954
10109,45.314543,-73.878903,610016,26.979
10109,45.314551,-73.878818,610017,26.985
10109,45.314543,-73.878750,610018,26.991
10109,45.314524,-73.878691,610019,26.996
10109,45.314494,-73.878642,610020,27.001
10109,45.314453,-73.878605,610021,27.006
10109,45.314404,-73.878577,610022,27.012
10109,45.314353,-73.878555,610023,27.018
10109,45.313345,-73.878648,610024,27.131
10109,45.313379,-73.878555,610025,27.139
10109,45.313555,-73.877867,610026,27.196
10109,45.313555,-73.877867,620001,27.196
10109,45.313850,-73.876712,620002,27.293
10109,45.313882,-73.876549,620003,27.306
10109,45.313959,-73.876295,620004,27.327
10109,45.313959,-73.876295,630001,27.327
10109,45.314025,-73.876074,630002,27.346
10109,45.314346,-73.874897,630003,27.445
10109,45.314491,-73.874384,630004,27.489
10109,45.314509,-73.874291,630005,27.496
10109,45.314509,-73.874291,640001,27.496
10109,45.314523,-73.874220,640002,27.502
10109,45.314665,-73.873666,640003,27.548
10109,45.314847,-73.872954,640004,27.608
10109,45.314881,-73.872853,640005,27.616
10109,45.314881,-73.872853,650001,27.616
10109,45.314908,-73.872767,650002,27.624
10109,45.315127,-73.871941,650003,27.693
10109,45.315366,-73.871026,650004,27.769
10109,45.315417,-73.870806,650005,27.788
10109,45.315417,-73.870806,660001,27.788
10109,45.315430,-73.870751,660002,27.792
10109,45.315732,-73.869584,660003,27.890
10109,45.315784,-73.869409,660004,27.904
10109,45.316065,-73.868275,660005,27.999
10109,45.316065,-73.868275,670001,27.999
10109,45.316067,-73.868268,670002,27.999
