route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,trip_short_name
40,PI-H19-PI_GTFS-Semaine-01,3550389-PI-H19-PI_GTFS-Semaine-01,Direction Côte-Vertu,0,400003,403
40,PI-H19-PI_GTFS-Semaine-01,3550390-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,102
40,PI-H19-PI_GTFS-Semaine-01,3550391-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,504
40,PI-H19-PI_GTFS-Semaine-01,3550392-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,206
40,PI-H19-PI_GTFS-Semaine-01,3550393-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,406
40,PI-H19-PI_GTFS-Semaine-01,3550394-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,506
40,PI-H19-PI_GTFS-Semaine-01,3550395-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,208
40,PI-H19-PI_GTFS-Semaine-01,3550396-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,408
40,PI-H19-PI_GTFS-Semaine-01,3550397-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,210
40,PI-H19-PI_GTFS-Semaine-01,3550398-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,410
40,PI-H19-PI_GTFS-Semaine-01,3550399-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,212
40,PI-H19-PI_GTFS-Semaine-01,3550400-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,412
40,PI-H19-PI_GTFS-Semaine-01,3550401-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,202
40,PI-H19-PI_GTFS-Semaine-01,3550402-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,214
40,PI-H19-PI_GTFS-Semaine-01,3550403-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,114
40,PI-H19-PI_GTFS-Semaine-01,3550404-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,414
40,PI-H19-PI_GTFS-Semaine-01,3550405-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,314
40,PI-H19-PI_GTFS-Semaine-01,3550406-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,216
40,PI-H19-PI_GTFS-Semaine-01,3550407-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,516
40,PI-H19-PI_GTFS-Semaine-01,3550408-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,116
40,PI-H19-PI_GTFS-Semaine-01,3550409-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,416
40,PI-H19-PI_GTFS-Semaine-01,3550410-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,316
40,PI-H19-PI_GTFS-Semaine-01,3550411-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,218
40,PI-H19-PI_GTFS-Semaine-01,3550412-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,302
40,PI-H19-PI_GTFS-Semaine-01,3550413-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,518
40,PI-H19-PI_GTFS-Semaine-01,3550414-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,118
40,PI-H19-PI_GTFS-Semaine-01,3550415-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,418
40,PI-H19-PI_GTFS-Semaine-01,3550416-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,318
40,PI-H19-PI_GTFS-Semaine-01,3550417-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,220
40,PI-H19-PI_GTFS-Semaine-01,3550418-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,520
40,PI-H19-PI_GTFS-Semaine-01,3550419-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,120
40,PI-H19-PI_GTFS-Semaine-01,3550420-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,522
40,PI-H19-PI_GTFS-Semaine-01,3550421-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,122
40,PI-H19-PI_GTFS-Semaine-01,3550422-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,524
40,PI-H19-PI_GTFS-Semaine-01,3550423-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,402
40,PI-H19-PI_GTFS-Semaine-01,3550424-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,124
40,PI-H19-PI_GTFS-Semaine-01,3550425-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,526
40,PI-H19-PI_GTFS-Semaine-01,3550426-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,126
40,PI-H19-PI_GTFS-Semaine-01,3550427-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,502
40,PI-H19-PI_GTFS-Semaine-01,3550428-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,104
40,PI-H19-PI_GTFS-Semaine-01,3550429-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,204
40,PI-H19-PI_GTFS-Semaine-01,3550430-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,304
40,PI-H19-PI_GTFS-Semaine-01,3550431-PI-H19-PI_GTFS-Semaine-01,Direction Vaudreuil,1,400004,404
40,PI-H19-PI_GTFS-Samedi-01,3550432-PI-H19-PI_GTFS-Samedi-01,Direction Côte-Vertu,0,400003,801
40,PI-H19-PI_GTFS-Samedi-01,3550433-PI-H19-PI_GTFS-Samedi-01,Direction Côte-Vertu,0,400003,803
40,PI-H19-PI_GTFS-Samedi-01,3550434-PI-H19-PI_GTFS-Samedi-01,Direction Côte-Vertu,0,400003,805
40,PI-H19-PI_GTFS-Samedi-01,3550435-PI-H19-PI_GTFS-Samedi-01,Direction Côte-Vertu,0,400003,807
40,PI-H19-PI_GTFS-Samedi-01,3550436-PI-H19-PI_GTFS-Samedi-01,Direction Côte-Vertu,0,400003,811
40,PI-H19-PI_GTFS-Samedi-01,3550437-PI-H19-PI_GTFS-Samedi-01,Direction Côte-Vertu,0,400003,813
40,PI-H19-PI_GTFS-Samedi-01,3550438-PI-H19-PI_GTFS-Samedi-01,Direction Côte-Vertu,0,400003,815
40,PI-H19-PI_GTFS-Samedi-01,3550439-PI-H19-PI_GTFS-Samedi-01,Direction Côte-Vertu,0,400003,817
40,PI-H19-PI_GTFS-Samedi-01,3550440-PI-H19-PI_GTFS-Samedi-01,Direction Vaudreuil,1,400004,802
40,PI-H19-PI_GTFS-Samedi-01,3550441-PI-H19-PI_GTFS-Samedi-01,Direction Vaudreuil,1,400004,804
40,PI-H19-PI_GTFS-Samedi-01,3550442-PI-H19-PI_GTFS-Samedi-01,Direction Vaudreuil,1,400004,806
40,PI-H19-PI_GTFS-Samedi-01,3550443-PI-H19-PI_GTFS-Samedi-01,Direction Vaudreuil,1,400004,808
40,PI-H19-PI_GTFS-Samedi-01,3550444-PI-H19-PI_GTFS-Samedi-01,Direction Vaudreuil,1,400004,812
40,PI-H19-PI_GTFS-Samedi-01,3550445-PI-H19-PI_GTFS-Samedi-01,Direction Vaudreuil,1,400004,814
40,PI-H19-PI_GTFS-Samedi-01,3550446-PI-H19-PI_GTFS-Samedi-01,Direction Vaudreuil,1,400004,816
40,PI-H19-PI_GTFS-Samedi-01,3550447-PI-H19-PI_GTFS-Samedi-01,Direction Vaudreuil,1,400004,818
41,PI-H19-PI_GTFS-Semaine-01,3550448-PI-H19-PI_GTFS-Semaine-01,Service PM,0,410007,2
41,PI-H19-PI_GTFS-Semaine-01,3550449-PI-H19-PI_GTFS-Semaine-01,Service PM,0,410007,4
41,PI-H19-PI_GTFS-Semaine-01,3550450-PI-H19-PI_GTFS-Semaine-01,Service PM,0,410007,6
41,PI-H19-PI_GTFS-Semaine-01,3550451-PI-H19-PI_GTFS-Semaine-01,Service PM,0,410007,8
41,PI-H19-PI_GTFS-Semaine-01,3550452-PI-H19-PI_GTFS-Semaine-01,Service PM,0,410008,10
41,PI-H19-PI_GTFS-Semaine-01,3550453-PI-H19-PI_GTFS-Semaine-01,Service AM,1,410009,3
41,PI-H19-PI_GTFS-Semaine-01,3550454-PI-H19-PI_GTFS-Semaine-01,Service AM,1,410009,5
41,PI-H19-PI_GTFS-Semaine-01,3550455-PI-H19-PI_GTFS-Semaine-01,Service AM,1,410009,7
41,PI-H19-PI_GTFS-Semaine-01,3550456-PI-H19-PI_GTFS-Semaine-01,Service AM,1,410009,9
