route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,trip_short_name
32,SO-H19-SO_GTFS-Semaine-03,3539904-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,320016,12
32,SO-H19-SO_GTFS-Semaine-03,3539905-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,320016,14
32,SO-H19-SO_GTFS-Semaine-03,3539906-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,320016,16
32,SO-H19-SO_GTFS-Semaine-03,3539907-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,320016,18
32,SO-H19-SO_GTFS-Semaine-03,3539908-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,320016,20
32,SO-H19-SO_GTFS-Semaine-03,3539909-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,320018,2
32,SO-H19-SO_GTFS-Semaine-03,3539910-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,0,320017,60
32,SO-H19-SO_GTFS-Semaine-03,3539911-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,320016,28
23,SO-H19-SO_GTFS-Semaine-03,3539912-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,230091,2
23,SO-H19-SO_GTFS-Semaine-03,3539913-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,230091,4
23,SO-H19-SO_GTFS-Semaine-03,3539914-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,230091,6
23,SO-H19-SO_GTFS-Semaine-03,3539915-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,230091,8
23,SO-H19-SO_GTFS-Semaine-03,3539916-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,230091,10
23,SO-H19-SO_GTFS-Semaine-03,3539917-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,230091,12
23,SO-H19-SO_GTFS-Semaine-03,3539918-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,230091,14
23,SO-H19-SO_GTFS-Semaine-03,3539919-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,230091,16
23,SO-H19-SO_GTFS-Semaine-03,3539920-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,230018,1
23,SO-H19-SO_GTFS-Semaine-03,3539921-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,230018,3
23,SO-H19-SO_GTFS-Semaine-03,3539922-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,230018,5
23,SO-H19-SO_GTFS-Semaine-03,3539923-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,230018,7
23,SO-H19-SO_GTFS-Semaine-03,3539924-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,230018,9
23,SO-H19-SO_GTFS-Semaine-03,3539925-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,230018,11
23,SO-H19-SO_GTFS-Semaine-03,3539926-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,230018,13
33,SO-H19-SO_GTFS-Semaine-03,3539927-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330023,2
33,SO-H19-SO_GTFS-Semaine-03,3539928-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,20
33,SO-H19-SO_GTFS-Semaine-03,3539929-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,22
33,SO-H19-SO_GTFS-Semaine-03,3539930-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,24
33,SO-H19-SO_GTFS-Semaine-03,3539931-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,26
33,SO-H19-SO_GTFS-Semaine-03,3539932-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330023,28
33,SO-H19-SO_GTFS-Semaine-03,3539933-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,30
33,SO-H19-SO_GTFS-Semaine-03,3539934-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,32
33,SO-H19-SO_GTFS-Semaine-03,3539935-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330023,34
33,SO-H19-SO_GTFS-Semaine-03,3539936-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,36
33,SO-H19-SO_GTFS-Semaine-03,3539938-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330023,4
33,SO-H19-SO_GTFS-Semaine-03,3539939-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,38
33,SO-H19-SO_GTFS-Semaine-03,3539940-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,40
33,SO-H19-SO_GTFS-Semaine-03,3539941-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,42
33,SO-H19-SO_GTFS-Semaine-03,3539942-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,44
33,SO-H19-SO_GTFS-Semaine-03,3539943-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,46
33,SO-H19-SO_GTFS-Semaine-03,3539944-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,48
33,SO-H19-SO_GTFS-Semaine-03,3539945-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,50
33,SO-H19-SO_GTFS-Semaine-03,3539946-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330023,52
33,SO-H19-SO_GTFS-Semaine-03,3539947-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,54
33,SO-H19-SO_GTFS-Semaine-03,3539948-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,56
33,SO-H19-SO_GTFS-Semaine-03,3539949-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,6
33,SO-H19-SO_GTFS-Semaine-03,3539950-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,58
33,SO-H19-SO_GTFS-Semaine-03,3539951-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,60
33,SO-H19-SO_GTFS-Semaine-03,3539952-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,62
33,SO-H19-SO_GTFS-Semaine-03,3539953-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,64
33,SO-H19-SO_GTFS-Semaine-03,3539954-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,8
33,SO-H19-SO_GTFS-Semaine-03,3539955-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,10
33,SO-H19-SO_GTFS-Semaine-03,3539956-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,12
33,SO-H19-SO_GTFS-Semaine-03,3539957-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330023,14
33,SO-H19-SO_GTFS-Semaine-03,3539958-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,16
33,SO-H19-SO_GTFS-Semaine-03,3539959-SO-H19-SO_GTFS-Semaine-03,Direction Anjou/St-Joseph,0,330012,18
33,SO-H19-SO_GTFS-Semaine-03,3539960-SO-H19-SO_GTFS-Semaine-03,Direction Primeau/Principale,0,330013,66
33,SO-H19-SO_GTFS-Semaine-03,3539961-SO-H19-SO_GTFS-Semaine-03,Direction Primeau/Principale,0,330013,68
24,SO-H19-SO_GTFS-Semaine-03,3539962-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,240030,2
24,SO-H19-SO_GTFS-Semaine-03,3539963-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,240030,4
24,SO-H19-SO_GTFS-Semaine-03,3539964-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,240030,6
24,SO-H19-SO_GTFS-Semaine-03,3539965-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,240030,8
24,SO-H19-SO_GTFS-Semaine-03,3539966-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,240031,1
24,SO-H19-SO_GTFS-Semaine-03,3539967-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,240031,3
24,SO-H19-SO_GTFS-Semaine-03,3539968-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,240031,5
24,SO-H19-SO_GTFS-Semaine-03,3539969-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,240031,7
25,SO-H19-SO_GTFS-Semaine-03,3539970-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,250007,4
25,SO-H19-SO_GTFS-Semaine-03,3539971-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,250007,8
25,SO-H19-SO_GTFS-Semaine-03,3539972-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,250007,12
25,SO-H19-SO_GTFS-Semaine-03,3539973-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,250037,2
25,SO-H19-SO_GTFS-Semaine-03,3539974-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,250037,6
25,SO-H19-SO_GTFS-Semaine-03,3539975-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,250037,10
25,SO-H19-SO_GTFS-Semaine-03,3539976-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,250033,1
25,SO-H19-SO_GTFS-Semaine-03,3539977-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,250033,3
25,SO-H19-SO_GTFS-Semaine-03,3539978-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,250033,5
25,SO-H19-SO_GTFS-Semaine-03,3539979-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,250033,7
25,SO-H19-SO_GTFS-Semaine-03,3539980-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,250033,9
25,SO-H19-SO_GTFS-Semaine-03,3539981-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,250033,11
26,SO-H19-SO_GTFS-Semaine-03,3539982-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,260008,2
31,SO-H19-SO_GTFS-Dimanche-01,3539983-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,310022,2
31,SO-H19-SO_GTFS-Dimanche-01,3539984-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,310022,4
31,SO-H19-SO_GTFS-Dimanche-01,3539985-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,310022,6
31,SO-H19-SO_GTFS-Dimanche-01,3539986-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,310022,8
31,SO-H19-SO_GTFS-Dimanche-01,3539987-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,310022,10
31,SO-H19-SO_GTFS-Dimanche-01,3539988-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,310022,12
31,SO-H19-SO_GTFS-Dimanche-01,3539989-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,310022,14
31,SO-H19-SO_GTFS-Dimanche-01,3539990-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,310022,16
31,SO-H19-SO_GTFS-Dimanche-01,3539991-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,310022,18
31,SO-H19-SO_GTFS-Dimanche-01,3539992-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,310022,20
31,SO-H19-SO_GTFS-Dimanche-01,3539993-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,310022,22
32,SO-H19-SO_GTFS-Dimanche-01,3539994-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,320016,4
32,SO-H19-SO_GTFS-Dimanche-01,3539995-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,320016,6
32,SO-H19-SO_GTFS-Dimanche-01,3539996-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,320016,8
32,SO-H19-SO_GTFS-Dimanche-01,3539997-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,320016,10
32,SO-H19-SO_GTFS-Dimanche-01,3539998-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,320016,12
32,SO-H19-SO_GTFS-Dimanche-01,3539999-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,320016,14
32,SO-H19-SO_GTFS-Dimanche-01,3540000-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,320016,16
32,SO-H19-SO_GTFS-Dimanche-01,3540001-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,320016,18
32,SO-H19-SO_GTFS-Dimanche-01,3540002-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,320016,20
32,SO-H19-SO_GTFS-Dimanche-01,3540003-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,320016,22
32,SO-H19-SO_GTFS-Dimanche-01,3540004-SO-H19-SO_GTFS-Dimanche-01,Direction Montréal,0,320002,2
32,SO-H19-SO_GTFS-Dimanche-01,3540005-SO-H19-SO_GTFS-Dimanche-01,Direction Châteauguay,0,320017,24
33,SO-H19-SO_GTFS-Dimanche-01,3540006-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,68
33,SO-H19-SO_GTFS-Dimanche-01,3540007-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,2
33,SO-H19-SO_GTFS-Dimanche-01,3540008-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,4
33,SO-H19-SO_GTFS-Dimanche-01,3540009-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,6
33,SO-H19-SO_GTFS-Dimanche-01,3540010-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,8
33,SO-H19-SO_GTFS-Dimanche-01,3540011-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,10
33,SO-H19-SO_GTFS-Dimanche-01,3540012-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,12
33,SO-H19-SO_GTFS-Dimanche-01,3540013-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,14
33,SO-H19-SO_GTFS-Dimanche-01,3540014-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,16
33,SO-H19-SO_GTFS-Dimanche-01,3540015-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,18
33,SO-H19-SO_GTFS-Dimanche-01,3540016-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,20
33,SO-H19-SO_GTFS-Dimanche-01,3540017-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,22
33,SO-H19-SO_GTFS-Dimanche-01,3540018-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,24
33,SO-H19-SO_GTFS-Dimanche-01,3540019-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,26
33,SO-H19-SO_GTFS-Dimanche-01,3540020-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,28
33,SO-H19-SO_GTFS-Dimanche-01,3540021-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,30
33,SO-H19-SO_GTFS-Dimanche-01,3540022-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,32
33,SO-H19-SO_GTFS-Dimanche-01,3540023-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,34
33,SO-H19-SO_GTFS-Dimanche-01,3540024-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,36
33,SO-H19-SO_GTFS-Dimanche-01,3540025-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,38
33,SO-H19-SO_GTFS-Dimanche-01,3540026-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,40
33,SO-H19-SO_GTFS-Dimanche-01,3540027-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,42
33,SO-H19-SO_GTFS-Dimanche-01,3540028-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,44
33,SO-H19-SO_GTFS-Dimanche-01,3540029-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,46
33,SO-H19-SO_GTFS-Dimanche-01,3540030-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,48
33,SO-H19-SO_GTFS-Dimanche-01,3540031-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,50
33,SO-H19-SO_GTFS-Dimanche-01,3540032-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,52
33,SO-H19-SO_GTFS-Dimanche-01,3540033-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,54
33,SO-H19-SO_GTFS-Dimanche-01,3540034-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,56
33,SO-H19-SO_GTFS-Dimanche-01,3540035-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,58
33,SO-H19-SO_GTFS-Dimanche-01,3540036-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,60
33,SO-H19-SO_GTFS-Dimanche-01,3540037-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,62
33,SO-H19-SO_GTFS-Dimanche-01,3540038-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,64
33,SO-H19-SO_GTFS-Dimanche-01,3540039-SO-H19-SO_GTFS-Dimanche-01,Direction Anjou/St-Joseph,0,330012,66
33,SO-H19-SO_GTFS-Dimanche-01,3540040-SO-H19-SO_GTFS-Dimanche-01,Direction Primeau/Principale,0,330013,70
27,SO-H19-SO_GTFS-Semaine-03,3540041-SO-H19-SO_GTFS-Semaine-03,Direction Stationnement Châteauguay,0,270029,2
27,SO-H19-SO_GTFS-Semaine-03,3540042-SO-H19-SO_GTFS-Semaine-03,Direction Stationnement Châteauguay,0,270029,4
27,SO-H19-SO_GTFS-Semaine-03,3540043-SO-H19-SO_GTFS-Semaine-03,Direction Stationnement Châteauguay,0,270029,6
27,SO-H19-SO_GTFS-Semaine-03,3540044-SO-H19-SO_GTFS-Semaine-03,Direction Stationnement Châteauguay,0,270029,8
27,SO-H19-SO_GTFS-Semaine-03,3540045-SO-H19-SO_GTFS-Semaine-03,Direction Maple/St-Francis,0,270030,10
27,SO-H19-SO_GTFS-Semaine-03,3540046-SO-H19-SO_GTFS-Semaine-03,Direction Maple/St-Francis,0,270029,12
27,SO-H19-SO_GTFS-Semaine-03,3540047-SO-H19-SO_GTFS-Semaine-03,Direction Maple/St-Francis,0,270029,14
27,SO-H19-SO_GTFS-Semaine-03,3540048-SO-H19-SO_GTFS-Semaine-03,Direction Maple/St-Francis,0,270030,16
27,SO-H19-SO_GTFS-Semaine-03,3540049-SO-H19-SO_GTFS-Semaine-03,Direction Maple/St-Francis,0,270029,18
27,SO-H19-SO_GTFS-Semaine-03,3540050-SO-H19-SO_GTFS-Semaine-03,Direction Maple/St-Francis,0,270029,20
27,SO-H19-SO_GTFS-Semaine-03,3540051-SO-H19-SO_GTFS-Semaine-03,Direction Maple/St-Francis,0,270030,22
27,SO-H19-SO_GTFS-Semaine-03,3540052-SO-H19-SO_GTFS-Semaine-03,Direction Higgins/Salaberry,1,270027,1
27,SO-H19-SO_GTFS-Semaine-03,3540053-SO-H19-SO_GTFS-Semaine-03,Direction Higgins/Salaberry,1,270027,3
27,SO-H19-SO_GTFS-Semaine-03,3540054-SO-H19-SO_GTFS-Semaine-03,Direction Higgins/Salaberry,1,270027,5
27,SO-H19-SO_GTFS-Semaine-03,3540055-SO-H19-SO_GTFS-Semaine-03,Direction Higgins/Salaberry,1,270027,7
27,SO-H19-SO_GTFS-Semaine-03,3540056-SO-H19-SO_GTFS-Semaine-03,Direction Higgins/Salaberry,1,270027,11
27,SO-H19-SO_GTFS-Semaine-03,3540057-SO-H19-SO_GTFS-Semaine-03,Direction Higgins/Salaberry,1,270027,13
27,SO-H19-SO_GTFS-Semaine-03,3540058-SO-H19-SO_GTFS-Semaine-03,Direction Higgins/Salaberry,1,270027,17
27,SO-H19-SO_GTFS-Semaine-03,3540059-SO-H19-SO_GTFS-Semaine-03,Direction Higgins/Salaberry,1,270027,19
27,SO-H19-SO_GTFS-Semaine-03,3540060-SO-H19-SO_GTFS-Semaine-03,Direction Higgins/Salaberry,1,270028,9
27,SO-H19-SO_GTFS-Semaine-03,3540061-SO-H19-SO_GTFS-Semaine-03,Direction Higgins/Salaberry,1,270028,15
28,SO-H19-SO_GTFS-Semaine-03,3540062-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280032,14
28,SO-H19-SO_GTFS-Semaine-03,3540063-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280033,6
28,SO-H19-SO_GTFS-Semaine-03,3540064-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280033,22
28,SO-H19-SO_GTFS-Semaine-03,3540065-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280034,4
28,SO-H19-SO_GTFS-Semaine-03,3540066-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280035,2
28,SO-H19-SO_GTFS-Semaine-03,3540067-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280035,30
28,SO-H19-SO_GTFS-Semaine-03,3540068-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280035,32
28,SO-H19-SO_GTFS-Semaine-03,3540069-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280035,36
28,SO-H19-SO_GTFS-Semaine-03,3540070-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280035,40
28,SO-H19-SO_GTFS-Semaine-03,3540071-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280035,44
28,SO-H19-SO_GTFS-Semaine-03,3540072-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280035,48
28,SO-H19-SO_GTFS-Semaine-03,3540073-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280035,8
28,SO-H19-SO_GTFS-Semaine-03,3540074-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280035,10
28,SO-H19-SO_GTFS-Semaine-03,3540075-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280035,12
28,SO-H19-SO_GTFS-Semaine-03,3540076-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280035,16
28,SO-H19-SO_GTFS-Semaine-03,3540077-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280035,18
28,SO-H19-SO_GTFS-Semaine-03,3540078-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280035,20
28,SO-H19-SO_GTFS-Semaine-03,3540079-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280035,24
28,SO-H19-SO_GTFS-Semaine-03,3540080-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280035,26
28,SO-H19-SO_GTFS-Semaine-03,3540081-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280036,28
28,SO-H19-SO_GTFS-Semaine-03,3540082-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280036,34
28,SO-H19-SO_GTFS-Semaine-03,3540083-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280036,38
28,SO-H19-SO_GTFS-Semaine-03,3540084-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280036,42
28,SO-H19-SO_GTFS-Semaine-03,3540085-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,280036,46
28,SO-H19-SO_GTFS-Semaine-03,3540086-SO-H19-SO_GTFS-Semaine-03,Direction Valleyfield,1,280037,31
28,SO-H19-SO_GTFS-Semaine-03,3540087-SO-H19-SO_GTFS-Semaine-03,Direction Beauharnois,1,280038,15
28,SO-H19-SO_GTFS-Semaine-03,3540088-SO-H19-SO_GTFS-Semaine-03,Direction Beauharnois,1,280038,39
28,SO-H19-SO_GTFS-Semaine-03,3540089-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,280031,5
28,SO-H19-SO_GTFS-Semaine-03,3540090-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,280031,25
28,SO-H19-SO_GTFS-Semaine-03,3540091-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,280031,27
28,SO-H19-SO_GTFS-Semaine-03,3540092-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,280031,29
28,SO-H19-SO_GTFS-Semaine-03,3540093-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,280031,33
28,SO-H19-SO_GTFS-Semaine-03,3540094-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,280031,35
28,SO-H19-SO_GTFS-Semaine-03,3540095-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,280031,37
28,SO-H19-SO_GTFS-Semaine-03,3540096-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,280031,41
28,SO-H19-SO_GTFS-Semaine-03,3540097-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,280031,43
28,SO-H19-SO_GTFS-Semaine-03,3540098-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,280031,45
28,SO-H19-SO_GTFS-Semaine-03,3540099-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,280031,7
28,SO-H19-SO_GTFS-Semaine-03,3540100-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,280031,47
28,SO-H19-SO_GTFS-Semaine-03,3540101-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,280031,49
28,SO-H19-SO_GTFS-Semaine-03,3540102-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,280031,51
28,SO-H19-SO_GTFS-Semaine-03,3540103-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,280031,9
28,SO-H19-SO_GTFS-Semaine-03,3540104-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,280031,11
28,SO-H19-SO_GTFS-Semaine-03,3540105-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,280031,13
28,SO-H19-SO_GTFS-Semaine-03,3540106-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,280031,17
28,SO-H19-SO_GTFS-Semaine-03,3540107-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,280031,19
28,SO-H19-SO_GTFS-Semaine-03,3540108-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,280031,21
28,SO-H19-SO_GTFS-Semaine-03,3540109-SO-H19-SO_GTFS-Semaine-03,Direction Châteauguay,1,280031,23
29,SO-H19-SO_GTFS-Semaine-03,3540110-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,290001,2
29,SO-H19-SO_GTFS-Semaine-03,3540111-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,290001,4
29,SO-H19-SO_GTFS-Semaine-03,3540112-SO-H19-SO_GTFS-Semaine-03,Direction Montréal,0,290001,6
